stop_id,stop_name,stop_lat,stop_lon,stop_desc
2343,Heritage / Halifax,43.464417,-80.443118,EasyGO2343
2344,Natchez / Halifax,43.464508,-80.445297,EasyGO2344
2345,Natchez / Matthew,43.46573,-80.44636,EasyGO2345
2346,Natchez / Rothsay,43.467952,-80.44831,EasyGO2346
2347,Victoria / Natchez,43.468482,-80.451117,EasyGO2347
2348,Victoria / Forfar,43.467363,-80.45448,EasyGO2348
2349,Frederick / Avon,43.464725,-80.458792,EasyGO2349
2350,Frederick / Turner,43.463698,-80.459627,EasyGO2350
2351,Edna / Hwy 7 Ramp,43.46009,-80.474638,EasyGO2351
2352,Victoria / Indiana,43.460592,-80.476582,EasyGO2352
2353,Victoria / Locust,43.459712,-80.479342,EasyGO2353
2354,Victoria / Chestnut,43.45914,-80.480998,EasyGO2354
2355,Queen / Lancaster,43.45774,-80.482782,EasyGO2355
2356,Queen / St. Leger,43.456588,-80.483803,EasyGO2356
2357,Queen / Margaret,43.454551,-80.485262,EasyGO2357
2358,Queen / Ahrens,43.453387,-80.486337,EasyGO2358
2359,Weber / Scott,43.450443,-80.484336,EasyGO2359
2360,Krug / Rose,43.450328,-80.478952,EasyGO2360
2361,Krug / Samuel,43.450968,-80.47711,EasyGO2361
2362,Krug / Lydia,43.451868,-80.474492,EasyGO2362
2363,Krug / East,43.452652,-80.472286,EasyGO2363
2364,Krug / Melrose,43.453255,-80.470418,EasyGO2364
2365,Krug / Dumfries,43.453898,-80.468453,EasyGO2365
2366,Krug / Becker,43.45438199,-80.46747834,EasyGO2366
2367,Becker / Belleview,43.452555,-80.46481,EasyGO2367
2368,Smithson / Belleview,43.453692,-80.46219,EasyGO2368
2369,Krug / Cambridge,43.455598,-80.463872,EasyGO2369
2370,Krug / Eton,43.456022,-80.462377,EasyGO2370
2371,Krug / Sherwood,43.457235,-80.461087,EasyGO2371
2372,Krug / River,43.458326,-80.457814,EasyGO2372
2373,Lorraine / Birkshire,43.457825,-80.448255,EasyGO2373
2374,Carson / Lorraine,43.45877,-80.447307,EasyGO2374
2375,Carson / Confederation,43.460125,-80.448832,EasyGO2375
2376,Confederation / Amber,43.461218,-80.446023,EasyGO2376
2377,Lorraine / Lackner,43.461745,-80.437253,EasyGO2377
2378,Lackner / Banbury,43.45926,-80.435245,EasyGO2378
2379,Old Chicopee / Holborn,43.451223,-80.439905,EasyGO2379
2380,65 Holborn Dr.,43.45004,-80.440307,EasyGO2380
2381,Holborn / Holborn Ct.,43.449298,-80.442323,EasyGO2381
2382,Holborn / Holborn Ct.,43.449358,-80.441768,EasyGO2382
2383,Holborn / Old Chicopee,43.450328,-80.439693,EasyGO2383
2384,Old Chicopee / Ottawa,43.452063,-80.440472,EasyGO2384
2385,Lackner / Ottawa,43.457507,-80.432275,EasyGO2385
2386,Lackner / Banbury,43.45913,-80.434871,EasyGO2386
2387,Lorraine / Wimbleton,43.461667,-80.438328,EasyGO2387
2388,Lorraine / Heritage,43.460862,-80.439878,EasyGO2388
2389,Confederation / Lorraine,43.460342,-80.442357,EasyGO2389
2390,Confederation / Tupper,43.461357,-80.442993,EasyGO2390
2391,Confederation / Amber,43.461305,-80.446173,EasyGO2391
2392,Confederation / Carson,43.460348,-80.44897,EasyGO2392
2393,Carson / Lorraine,43.45852,-80.447233,EasyGO2393
2394,Lorraine / Birkshire,43.457767,-80.448838,EasyGO2394
2395,Krug / River,43.45833,-80.458298,EasyGO2395
2396,Krug / Sherwood,43.457502,-80.460928,EasyGO2396
2397,Cambridge / Sherwood,43.455287,-80.462488,EasyGO2397
2398,Smithson / Belleview,43.453465,-80.462152,EasyGO2398
2399,Belleview / Becker,43.45255,-80.464432,EasyGO2399
2400,Krug / Becker,43.454303,-80.46771,EasyGO2400
2401,Krug / Dumfries,43.45385,-80.469013,EasyGO2401
2402,Krug / Melrose,43.453475,-80.470223,EasyGO2402
2403,Krug / East,43.452695,-80.472553,EasyGO2403
2404,Krug / Lydia,43.451932,-80.474747,EasyGO2404
2405,Krug / Samuel,43.451047,-80.477302,EasyGO2405
2406,Krug / Rose,43.450422,-80.479057,EasyGO2406
2407,Krug / Lancaster,43.449822,-80.48077,EasyGO2407
2408,Weber / Scott,43.450598,-80.48426,EasyGO2408
2409,Wellington / Moore,43.454898,-80.501357,EasyGO2409
2410,Wellington / Waterloo,43.455588,-80.499322,EasyGO2410
2411,Wellington / Duke,43.456232,-80.497412,EasyGO2411
2412,Wellington / Weber,43.45693,-80.495315,EasyGO2412
2413,Wellington / Ahrens,43.457585,-80.493278,EasyGO2413
2414,Wellington / Margaret,43.458712,-80.489938,EasyGO2414
2415,Wellington / St. Leger,43.459662,-80.487077,EasyGO2415
2416,Wellington / Major,43.46065,-80.484048,EasyGO2416
2417,Lancaster / Louisa,43.461987,-80.483587,EasyGO2417
2418,Lancaster / Hill,43.464377,-80.484092,EasyGO2418
2419,Lancaster / Guelph,43.465495,-80.484077,EasyGO2419
2420,Lancaster / Arnold,43.467846,-80.484189,EasyGO2420
2421,Lancaster / Ash,43.469186,-80.484229,EasyGO2421
2422,Lancaster / Union,43.47109,-80.484275,EasyGO2422
2423,Lancaster / Hamel,43.47526,-80.484337,EasyGO2423
2424,Lancaster / Bridge,43.481807,-80.48285,EasyGO2424
2425,Bridge / Tyson,43.481207,-80.480298,EasyGO2425
2426,Bridge / Bloomingdale,43.480457,-80.478282,EasyGO2426
2427,Bridge / Schweitzer,43.478953,-80.474195,EasyGO2427
2428,Bridge / Tagge,43.478127,-80.471872,EasyGO2428
2429,Stanley / Schueller,43.4777,-80.466575,EasyGO2429
2430,Stanley / Tagge,43.479298,-80.46795,EasyGO2430
2431,Stanley / Schweitzer,43.480963,-80.46903,EasyGO2431
2432,Schweitzer / Nelson,43.481575,-80.467317,EasyGO2432
2433,Schweitzer / Daniel,43.482733,-80.463877,EasyGO2433
2434,Daniel / Bloomingdale,43.485293,-80.465382,EasyGO2434
2435,Bloomingdale / Nelson,43.484165,-80.468855,EasyGO2435
2436,Bloomingdale / Stanley,43.483318,-80.47112,EasyGO2436
2437,Bloomingdale / Prince,43.481855,-80.475285,EasyGO2437
2438,Bloomingdale / Horning,43.481107,-80.477495,EasyGO2438
2439,Bridge / Tyson,43.481115,-80.47975,EasyGO2439
2440,Lancaster / Hamel,43.47506,-80.48445,EasyGO2440
2441,Lancaster / Union,43.471371,-80.484452,EasyGO2441
2442,Lancaster / Ash,43.469296,-80.484374,EasyGO2442
2443,Lancaster / Arnold,43.468057,-80.484342,EasyGO2443
2444,Lancaster / Guelph,43.465378,-80.4843,EasyGO2444
2445,Lancaster / Hill,43.46412,-80.484247,EasyGO2445
2446,Lancaster / Louisa,43.462147,-80.483798,EasyGO2446
2447,Wellington / Major,43.460708,-80.484153,EasyGO2447
2448,Wellington / St. Leger,43.45983,-80.486818,EasyGO2448
2449,Wellington / Margaret,43.458697,-80.490313,EasyGO2449
2450,Wellington / Ahrens,43.4578,-80.49296,EasyGO2450
2451,Wellington / Duke,43.456577,-80.496683,EasyGO2451
2452,Wellington / Waterloo,43.455805,-80.498992,EasyGO2452
2453,Wellington / Moore,43.455098,-80.501085,EasyGO2453
2454,Wellington / King,43.454508,-80.502919,EasyGO2454
2455,King / Breithaupt,43.453817,-80.50143,EasyGO2455
2456,King / Victoria,43.452887,-80.498582,EasyGO2456
2457,King / Water,43.451736,-80.494754,EasyGO2457
2458,King / Gaukel,43.45116,-80.4929,EasyGO2458
2459,Weber / Young,43.453283,-80.490448,EasyGO2459
2461,Weber / Water,43.454273,-80.492655,EasyGO2461
2462,Weber / Wellington,43.456973,-80.495038,EasyGO2462
2463,Weber / Wilhelm,43.45925,-80.49728,EasyGO2463
2464,Weber / Blucher,43.46078,-80.498957,EasyGO2464
2465,Weber / Raitar,43.462147,-80.500438,EasyGO2465
2466,Weber / Roger,43.464402,-80.503705,EasyGO2466
2467,Union / Weber,43.465523,-80.504615,EasyGO2467
2468,Union / Ellis,43.466065,-80.503015,EasyGO2468
2469,Union / Margaret,43.46709,-80.50016,EasyGO2469
2471,Margaret / Fairfield,43.465069,-80.49643,EasyGO2471
2472,Margaret / Guelph,43.463365,-80.494562,EasyGO2472
2473,Guelph / Floyd,43.464007,-80.491395,EasyGO2473
2474,St. Leger / Guelph,43.464875,-80.490067,EasyGO2474
2475,St. Leger / Fairfield,43.466132,-80.490825,EasyGO2475
2476,St. Leger / Prueter,43.467737,-80.491803,EasyGO2476
2477,St. Leger / Union,43.469392,-80.492827,EasyGO2477
2478,Union / Boehmer,43.47097,-80.489232,EasyGO2478
2479,Union / Oxford,43.471213,-80.48711,EasyGO2479
2480,Union / Bond,43.47121,-80.485807,EasyGO2480
2481,Union / Lancaster,43.471185,-80.484648,EasyGO2481
2482,Maple / Union,43.471428,-80.482117,EasyGO2482
2483,Maple / Arnold,43.468818,-80.480727,EasyGO2483
2484,Maple / Guelph,43.467003,-80.479532,EasyGO2484
2485,Guelph / Clifton,43.466147,-80.481961,EasyGO2485
2486,Guelph / Englewood,43.465638,-80.484862,EasyGO2486
2487,Guelph / Edwin,43.465298,-80.488253,EasyGO2487
2488,Guelph / St. Leger,43.464435,-80.490572,EasyGO2488
2489,Guelph / Crestwood,43.463883,-80.492127,EasyGO2489
2490,Guelph / Margaret,43.463272,-80.49389,EasyGO2490
2491,Margaret / Breithaupt Ctr.,43.46529,-80.496546,EasyGO2491
2492,Union / Margaret,43.467222,-80.5003,EasyGO2492
2493,Union / Ellis,43.466333,-80.502757,EasyGO2493
2494,Weber / Roger,43.464325,-80.50387,EasyGO2494
2495,Weber / Raitar,43.462547,-80.501085,EasyGO2495
2496,Weber / Guelph,43.461469,-80.49991,EasyGO2496
2497,Weber / Blucher,43.460339,-80.498636,EasyGO2497
2498,Weber / Wilhelm,43.458595,-80.496587,EasyGO2498
2499,Weber / Wellington,43.457212,-80.495293,EasyGO2499
2500,Weber / Victoria,43.454867,-80.493902,EasyGO2500
2501,Weber / Water,43.453955,-80.492452,EasyGO2501
2502,Weber / Ontario,43.45261473,-80.48935093,EasyGO2502
2503,Weber / Queen,43.451932,-80.48761,EasyGO2503
2504,Path To Bauer,43.496628,-80.529428,EasyGO2504
2505,King / Manulife,43.491693,-80.528482,EasyGO2505
2506,King / Waterloo Inn,43.490015,-80.528003,EasyGO2506
2507,King / Blue Springs,43.487533,-80.527452,EasyGO2507
2508,King / Weber,43.48395512,-80.5267301,EasyGO2508
2509,King / Columbia,43.482332,-80.526352,EasyGO2509
2510,Columbia / Spruce,43.481632,-80.527198,EasyGO2510
2511,Columbia / Holly,43.480703,-80.529687,EasyGO2511
2512,Columbia / Hazel,43.479797,-80.532193,EasyGO2512
2513,Columbia / Albert,43.478785,-80.535027,EasyGO2513
2514,Columbia / Lester,43.477972,-80.537435,EasyGO2514
2515,U.W. - South Campus Hall,43.4686,-80.540275,EasyGO2515
2516,U.W. - Environment 2,43.467795,-80.543577,EasyGO2516
2517,U.W. - Biology 2,43.46971,-80.54408,EasyGO2517
2518,U.W. - University Club,43.472737,-80.547978,EasyGO2518
2519,U.W. - B.C. Matthews Hall,43.473932,-80.546227,EasyGO2519
2520,Columbia / U.W. Optometry,43.475432,-80.54412,EasyGO2520
2521,Columbia / Phillip,43.476808,-80.540192,EasyGO2521
2522,Columbia / Lester,43.477857,-80.537262,EasyGO2522
2523,Columbia / Albert,43.478547,-80.535328,EasyGO2523
2524,Columbia / Hazel,43.480035,-80.531125,EasyGO2524
2525,Columbia / Holly,43.480792,-80.52907,EasyGO2525
2526,Columbia / King,43.48170922,-80.52637573,EasyGO2526
2527,Regina / Columbia,43.480923,-80.524758,EasyGO2527
2528,Regina / Hickory,43.478708,-80.524295,EasyGO2528
2529,Hickory / King,43.478192,-80.525173,EasyGO2529
2532,King / Hickory,43.47835,-80.525515,EasyGO2532
2533,King / University,43.475428,-80.524983,EasyGO2533
2535,King / Central,43.469807,-80.523732,EasyGO2535
2536,King / Allen,43.460296,-80.519303,EasyGO2536
2538,King / Union,43.458271,-80.515238,EasyGO2538
2540,Grand River Hospital,43.456932,-80.511155,EasyGO2540
2542,King / Central Fresh Market,43.455825,-80.507668,EasyGO2542
2543,King / Agnes,43.455042,-80.505262,EasyGO2543
2544,King / Wellington,43.454393,-80.503203,EasyGO2544
2545,Charles St. Terminal,43.449496,-80.492761,EasyGO2545
2546,Charles St. Terminal,43.449412,-80.492551,EasyGO2546
2547,Charles St. Terminal,43.449148,-80.491925,EasyGO2547
2548,Charles St. Terminal,43.449035,-80.491684,EasyGO2548
2549,Charles St. Terminal,43.449074,-80.491859,EasyGO2549
2550,Charles St. Terminal,43.449168,-80.492105,EasyGO2550
2551,Charles St. Terminal,43.449258,-80.492318,EasyGO2551
2552,Charles St. Terminal,43.449406,-80.492675,EasyGO2552
2553,Charles St. Terminal,43.449542,-80.492968,EasyGO2553
2554,Charles St. Terminal,43.449249,-80.492182,EasyGO2554
2555,Charles St. Terminal,43.449007,-80.492207,EasyGO2555
2556,Charles St. Terminal,43.449088,-80.492453,EasyGO2556
2557,Charles St. Terminal,43.449386,-80.493123,EasyGO2557
2558,Charles St. Terminal,43.449238,-80.492669,EasyGO2558
2559,Charles St. Terminal,43.44908,-80.492309,EasyGO2559
2560,Charles St. Terminal,43.44898,-80.492063,EasyGO2560
2561,King / Benton,43.44922,-80.487815,EasyGO2561
2562,King / Queen,43.449871,-80.489391,EasyGO2562
2564,King / Cedar,43.447428,-80.483587,EasyGO2564
2565,King / Cameron,43.446092,-80.480918,EasyGO2565
2567,King / Stirling,43.444307,-80.477213,EasyGO2567
2568,King / Borden,43.442843,-80.47391,EasyGO2568
2569,King / Ottawa,43.441945,-80.471873,EasyGO2569
2570,King / Sydney,43.440959,-80.469511,EasyGO2570
2571,King / Rockway Ctr.,43.439763,-80.466372,EasyGO2571
2572,King / Rockway Gardens,43.437975,-80.462012,EasyGO2572
2573,First / Eckert,43.434548,-80.456578,EasyGO2573
2575,Fourth / Kingsway,43.434252,-80.452805,EasyGO2575
2576,Fourth / Connaught,43.431368,-80.454597,EasyGO2576
2577,Connaught / Sixth,43.430572,-80.452806,EasyGO2577
2578,Connaught / Franklin,43.429878,-80.450621,EasyGO2578
2580,Connaught / Woodhaven,43.428527,-80.44637,EasyGO2580
2581,Traynor / Connaught,43.427825,-80.444893,EasyGO2581
2582,Greenfield / Traynor,43.425585,-80.445473,EasyGO2582
2583,Greenfield / Kingsway,43.424524,-80.441429,EasyGO2583
2584,Greenfield / Kingsway,43.424723,-80.441527,EasyGO2584
2585,Greenfield / Traynor,43.425622,-80.445195,EasyGO2585
2586,Traynor / Connaught,43.427895,-80.444783,EasyGO2586
2587,Connaught / Woodhaven,43.42873,-80.446709,EasyGO2587
2589,Connaught / Franklin,43.430047,-80.45084,EasyGO2589
2590,Connaught / Fifth,43.431055,-80.454008,EasyGO2590
2591,Fourth / Wilson,43.42916,-80.455892,EasyGO2591
2592,Wilson / Franklin,43.426873,-80.453045,EasyGO2592
2593,Wilson / Fairlawn,43.424467,-80.448563,EasyGO2593
2594,Wilson / Traynor,43.423543,-80.446804,EasyGO2594
2595,Wilson / Balfour,43.42274,-80.445072,EasyGO2595
2596,Traynor / Wilson,43.423913,-80.447103,EasyGO2596
2597,Wilson / Woodhaven,43.425007,-80.449325,EasyGO2597
2599,Wilson / Franklin,43.426813,-80.452782,EasyGO2599
2600,Wilson / Fifth,43.427998,-80.454997,EasyGO2600
2601,Fourth / Wilson,43.429755,-80.455385,EasyGO2601
2602,Fourth / Connaught,43.431045,-80.45468,EasyGO2602
2603,Fourth / Kingsway,43.434425,-80.45261,EasyGO2603
2605,First / Eckert,43.434355,-80.456888,EasyGO2605
2606,Eckert / Dixon,43.43463,-80.459198,EasyGO2606
2609,Montgomery / Weber,43.438057,-80.458337,EasyGO2609
2610,Weber / Wilfred,43.436393,-80.453613,EasyGO2610
2611,Weber / Dellroy,43.43558,-80.45114,EasyGO2611
2612,Weber / Franklin,43.434313,-80.447392,EasyGO2612
2613,Weber / Arlington,43.433353,-80.444067,EasyGO2613
2614,Weber / Fergus,43.433322,-80.441387,EasyGO2614
2615,Kinzie / Weber,43.432085,-80.438048,EasyGO2615
2616,Kinzie / Walker,43.432992,-80.436478,EasyGO2616
2617,Kinzie / Guerin,43.433875,-80.43499,EasyGO2617
2618,Kinzie / Thaler,43.435455,-80.432897,EasyGO2618
2619,Thaler / Kinzie,43.434085,-80.431283,EasyGO2619
2620,Thaler / Fairway,43.432785,-80.429758,EasyGO2620
2621,King / Morgan,43.428915,-80.433215,EasyGO2621
2622,King / Kingsbury,43.429513,-80.435175,EasyGO2622
2623,Weber / Hwy 8 Ramp,43.430618,-80.43721,EasyGO2623
2624,Franklin / Prospect,43.436072,-80.446872,EasyGO2624
2625,Franklin / Shuh,43.437875,-80.445795,EasyGO2625
2626,Franklin / Trafalgar,43.440142,-80.446385,EasyGO2626
2627,Franklin / Kenneth,43.441233,-80.446843,EasyGO2627
2628,Franklin / Dalewood,43.443235,-80.447703,EasyGO2628
2629,Franklin / Bradley,43.444665,-80.448343,EasyGO2629
2630,Franklin / Dreger,43.446487,-80.44947,EasyGO2630
2631,Franklin / Ottawa,43.447863,-80.450372,EasyGO2631
2632,Ottawa / Dreger,43.448212,-80.45296,EasyGO2632
2633,Ottawa / Nottingham,43.447692,-80.458715,EasyGO2633
2634,Ottawa / Mckenzie,43.44495,-80.465235,EasyGO2634
2635,Ottawa / Weber,43.444333,-80.467003,EasyGO2635
2636,Weber / Borden,43.445605,-80.470695,EasyGO2636
2637,The Aud,43.446452,-80.469085,EasyGO2637
2638,East / Stirling,43.449063,-80.470335,EasyGO2638
2639,East / Cameron,43.451068,-80.471668,EasyGO2639
2640,East / Krug,43.452503,-80.472598,EasyGO2640
2641,East / Chapel,43.454412,-80.473902,EasyGO2641
2642,East / Frederick,43.456388,-80.47556,EasyGO2642
2643,East / Chapel,43.45451,-80.474103,EasyGO2643
2644,East / Krug,43.452722,-80.472907,EasyGO2644
2645,East / Cameron,43.450497,-80.471438,EasyGO2645
2646,East / Stirling,43.44844,-80.470073,EasyGO2646
2647,The Aud,43.446523,-80.46911,EasyGO2647
2648,Borden / Weber,43.446008,-80.470857,EasyGO2648
2649,Weber / Fairview Ave.,43.446827,-80.475898,EasyGO2649
2650,Weber / Pandora,43.447265,-80.476875,EasyGO2650
2651,Weber / Cameron,43.447953,-80.478425,EasyGO2651
2652,Weber / Madison,43.448662,-80.480002,EasyGO2652
2653,Weber / Cedar,43.449288,-80.481395,EasyGO2653
2654,Margaret / Queen,43.454688,-80.485735,EasyGO2654
2655,Margaret / Maynard,43.455593,-80.487895,EasyGO2655
2656,Margaret / Victoria,43.456927,-80.489307,EasyGO2656
2657,Margaret / Wellington,43.458997,-80.490588,EasyGO2657
2658,Margaret / Wilhelm,43.46075,-80.492575,EasyGO2658
2659,Margaret / Guelph,43.462873,-80.493773,EasyGO2659
2660,Union / Weber,43.46546,-80.505215,EasyGO2660
2661,Weber / Bristol,43.466432,-80.507112,EasyGO2661
2662,Weber / Cornwall,43.467197,-80.508385,EasyGO2662
2663,Weber / Allen,43.467887,-80.509535,EasyGO2663
2664,Weber / Royal,43.469188,-80.511445,EasyGO2664
2665,Weber / Lincoln,43.471102,-80.5135,EasyGO2665
2666,Weber / Mackay,43.472255,-80.514852,EasyGO2666
2667,Weber / Marshall,43.474983,-80.517103,EasyGO2667
2668,Weber / Noecker,43.473488,-80.515907,EasyGO2668
2669,Weber / Lodge,43.476015,-80.517943,EasyGO2669
2670,University / Weber,43.477828,-80.520718,EasyGO2670
2671,University / Regina,43.476848,-80.523272,EasyGO2671
2673,University / Hemlock,43.474283,-80.530577,EasyGO2673
2674,University / Sunview,43.473265,-80.533148,EasyGO2674
2675,University / Phillip,43.47236,-80.535725,EasyGO2675
2676,University / Seagram,43.468427,-80.539408,EasyGO2676
2677,University / Ring Road Exit,43.466187,-80.540567,EasyGO2677
2678,Westmount / University,43.463863,-80.540618,EasyGO2678
2679,Westmount / Westcourt,43.462177,-80.539027,EasyGO2679
2680,Westmount / Erb,43.459042,-80.536837,EasyGO2680
2681,Westmount / Lourdes,43.457612,-80.53533,EasyGO2681
2682,Westmount / Dietz,43.456923,-80.53224,EasyGO2682
2683,Westmount / William,43.45566529,-80.52906819,EasyGO2683
2685,Westmount / John,43.454347,-80.52766,EasyGO2685
2686,Union / Westmount,43.452182,-80.524937,EasyGO2686
2687,Union / Dunbar,43.453229,-80.522523,EasyGO2687
2688,Union / Earl,43.454479,-80.520774,EasyGO2688
2689,Belmont / Union,43.454901,-80.519047,EasyGO2689
2692,545 Belmont Ave.,43.450743,-80.51638,EasyGO2692
2693,551 Belmont Ave.,43.449407,-80.515485,EasyGO2693
2694,Belmont / Gage,43.447603,-80.514288,EasyGO2694
2695,Belmont / Karn,43.445037,-80.512965,EasyGO2695
2696,Belmont / Victoria,43.443235,-80.512007,EasyGO2696
2697,Belmont / Edgewood,43.442205,-80.51075,EasyGO2697
2698,Belmont / Metzloff,43.441147,-80.509502,EasyGO2698
2699,Belmont / Burn,43.440148,-80.508363,EasyGO2699
2700,Highland / North,43.440082,-80.506768,EasyGO2700
2701,Highland / Patricia,43.440507,-80.50552,EasyGO2701
2702,Highland / West,43.441168,-80.502095,EasyGO2702
2703,Highland / Garden,43.441125,-80.499503,EasyGO2703
2704,Queen / Homewood,43.442617,-80.496425,EasyGO2704
2705,Queen / Schneider,43.444567,-80.49445,EasyGO2705
2706,Queen / Courtland,43.445643,-80.49334,EasyGO2706
2707,Queen / Courtland,43.44667,-80.4922,EasyGO2707
2708,Charles St. Terminal,43.448912,-80.491987,EasyGO2708
2709,Charles St. Terminal,43.449247,-80.492813,EasyGO2709
2710,Charles St. Terminal,43.44934,-80.492913,EasyGO2710
2711,Charles St. Terminal,43.448865,-80.491814,EasyGO2711
2712,Charles / Benton,43.448483,-80.488785,EasyGO2712
2713,Benton / Church,43.44747,-80.4894,EasyGO2713
2714,Benton / Courtland,43.445963,-80.491028,EasyGO2714
2715,Courtland / Peter,43.44411,-80.489403,EasyGO2715
2716,Courtland / Madison,43.442307,-80.486292,EasyGO2716
2718,Courtland / Palmer,43.439872,-80.482138,EasyGO2718
2719,Courtland / Kent,43.438807,-80.480262,EasyGO2719
2720,Courtland / Borden,43.43806,-80.479028,EasyGO2720
2721,Courtland / Ottawa,43.436942,-80.477137,EasyGO2721
2722,Courtland / Sydney,43.435822,-80.475275,EasyGO2722
2723,Westwood / Inwood,43.445524,-80.526745,EasyGO2723
2724,Courtland / Carwood,43.433082,-80.472407,EasyGO2724
2725,Courtland / Overland,43.428842,-80.468278,EasyGO2725
2726,Walton / Kipling,43.427743,-80.465945,EasyGO2726
2727,Walton / Vanier,43.42836,-80.464242,EasyGO2727
2728,Vanier / Erie,43.427303,-80.462805,EasyGO2728
2729,Vanier / Kipling,43.424928,-80.460222,EasyGO2729
2730,Vanier / Shelley,43.423793,-80.458998,EasyGO2730
2731,Vanier / Siebert,43.4217,-80.456727,EasyGO2731
2732,Traynor / Vanier,43.420568,-80.454853,EasyGO2732
2733,Traynor / Belwood,43.421303,-80.451867,EasyGO2733
2734,Traynor / Balfour,43.422137,-80.449348,EasyGO2734
2735,Traynor / Wilson,43.423595,-80.447118,EasyGO2735
2736,Traynor / Balfour,43.422207,-80.449305,EasyGO2736
2737,Traynor / Belwood,43.421325,-80.452087,EasyGO2737
2738,Traynor / Vanier,43.420688,-80.45485,EasyGO2738
2739,Vanier / Siebert,43.421843,-80.45676,EasyGO2739
2740,Vanier / Vanier Pk.,43.423453,-80.458512,EasyGO2740
2741,Vanier / Shelley,43.424838,-80.459972,EasyGO2741
2742,Vanier / Erie,43.427403,-80.462762,EasyGO2742
2743,Walton / Vanier,43.428358,-80.464518,EasyGO2743
2744,Walton / Kipling,43.42783,-80.466003,EasyGO2744
2745,Courtland / Carwood,43.432857,-80.471753,EasyGO2745
2746,Courtland / Sydney,43.435762,-80.475038,EasyGO2746
2747,Courtland / Ottawa,43.437218,-80.477357,EasyGO2747
2748,Courtland / Borden,43.43833552,-80.47927682,EasyGO2748
2749,Courtland / Palmer,43.440023,-80.482263,EasyGO2749
2750,Courtland / Stirling,43.441398,-80.484513,EasyGO2750
2751,Courtland / Madison,43.442625,-80.486487,EasyGO2751
2752,Courtland / Peter,43.44412,-80.489182,EasyGO2752
2753,Courtland / Benton,43.44524,-80.491145,EasyGO2753
2754,Queen / Courtland,43.445883,-80.493352,EasyGO2754
2755,Queen / Homewood,43.442465,-80.496753,EasyGO2755
2756,Highland / Queen,43.441147,-80.498968,EasyGO2756
2757,Highland / West,43.441318,-80.502043,EasyGO2757
2758,Highland / Patricia,43.440708,-80.505272,EasyGO2758
2759,Belmont / Highland,43.440023,-80.507973,EasyGO2759
2760,Belmont / Metzloff,43.441035,-80.509133,EasyGO2760
2761,Belmont / Jack,43.442303,-80.51066,EasyGO2761
2762,Belmont / Victoria,43.44357,-80.512032,EasyGO2762
2763,Belmont / Karn,43.445182,-80.512882,EasyGO2763
2764,Belmont / Gage,43.447733,-80.514148,EasyGO2764
2765,564 Belmont Ave.,43.45016,-80.515742,EasyGO2765
2766,Belmont / Glasgow,43.451808,-80.51683,EasyGO2766
2767,Belmont / Claremont,43.453589,-80.517951,EasyGO2767
2768,Union / Severn,43.455053,-80.519694,EasyGO2768
2769,Union / Dunbar,43.453741,-80.522501,EasyGO2769
2772,Westmount / John,43.454447,-80.527605,EasyGO2772
2773,Westmount / William,43.455893,-80.529068,EasyGO2773
2774,Westmount / Alexandra,43.45684,-80.530902,EasyGO2774
2775,Westmount / Lourdes,43.457417,-80.534658,EasyGO2775
2776,Westmount / Erb,43.459078,-80.536658,EasyGO2776
2777,Westmount Place,43.46117,-80.538322,EasyGO2777
2778,Father David Bauer,43.462455,-80.538915,EasyGO2778
2779,Westmount / University,43.464042,-80.540582,EasyGO2779
2780,University / Ring Road Exit,43.466133,-80.540283,EasyGO2780
2781,University / Seagram,43.468935,-80.538833,EasyGO2781
2783,University / Hemlock,43.474127,-80.53031,EasyGO2783
2785,University / King,43.475827,-80.52545,EasyGO2785
2786,University / Regina,43.47667,-80.523278,EasyGO2786
2787,University / Weber,43.477647,-80.520518,EasyGO2787
2788,University / Marsland,43.479302,-80.516198,EasyGO2788
2789,Carter / Winfield,43.479748,-80.514133,EasyGO2789
2790,Carter / Marshall,43.476333,-80.513758,EasyGO2790
2791,Marshall / Lincoln,43.476242,-80.50951,EasyGO2791
2792,Lincoln / Margaret,43.47818,-80.50836,EasyGO2792
2793,Lincoln / Mayfield,43.479192,-80.507755,EasyGO2793
2794,Lincoln / Bluevale,43.482015,-80.505813,EasyGO2794
2795,Lincoln / University,43.48333,-80.50761,EasyGO2795
2800,Lee / Dunvegan,43.49352,-80.504429,EasyGO2800
2801,Lee / Dansbury,43.494485,-80.504678,EasyGO2801
2803,Lexington / Dunvegan,43.494565,-80.510352,EasyGO2803
2804,Lexington / Davenport,43.49308948,-80.51261028,EasyGO2804
2805,Davenport / Foxhunt,43.494327,-80.51354,EasyGO2805
2806,Path To Anndale,43.496873,-80.515888,EasyGO2806
2807,Davenport / Kidsability,43.497722,-80.518018,EasyGO2807
2808,Davenport / Kingscourt,43.497123,-80.521133,EasyGO2808
2809,Kraus / Conestogo,43.500218,-80.529488,EasyGO2809
2810,Kraus / Northfield,43.501775,-80.530632,EasyGO2810
2811,Davenport / Conestoga Mall,43.499148,-80.525123,EasyGO2811
2812,Davenport / Kingscourt,43.497342,-80.523255,EasyGO2812
2813,Davenport / Kingscourt,43.497052,-80.520597,EasyGO2813
2814,Davenport / Kidsability,43.497485,-80.518472,EasyGO2814
2815,Path To Redfox,43.496507,-80.515765,EasyGO2815
